,equity
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474288,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474289,-0.0038328494804423558
1773291474290,-0.0038328494804423558
1773291474290,-0.0038328494804423558
1773291474290,-0.0038328494804423558
1773291474290,-0.0038328494804423558
1773291474290,-0.0038328494804423558
1773291474290,-0.0038328494804423558
1773291474290,-0.0038328494804423558
1773291474371,-0.0038328494804423558
1773291474428,-0.0038328494804423558
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474428,-0.004623446784253164
1773291474645,-0.004478633267781919
1773291474684,-0.004478633267781919
1773291474846,-0.004478633267781919
1773291475181,-0.004478633267781919
1773291475471,-0.004478633267781919
1773291475855,-0.004478633267781919
1773291475940,-0.004478633267781919
1773291476218,-0.004478633267781919
1773291476330,-0.004478633267781919
1773291476485,-0.004375145738029164
1773291476623,-0.004375145738029164
1773291476632,-0.004478643978559073
1773291476783,-0.004478643978559073
1773291476886,-0.004478643978559073
1773291477019,-0.004375156448806318
1773291477019,-0.004375156448806318
1773291477266,-0.004478654689336227
1773291477702,-0.004478654689336227
1773291477918,-0.004478654689336227
1773291478093,-0.004478654689336227
1773291478094,-0.004478654689336227
1773291478248,-0.004478654689336227
1773291478679,-0.004478654689336227
1773291478696,-0.004478654689336227
1773291478842,-0.004623412185104784
1773291478957,-0.004623412185104784
1773291479005,-0.0044785986686335395
1773291479300,-0.0044785986686335395
1773291479481,-0.0044785986686335395
1773291479550,-0.0044785986686335395
1773291479847,-0.0044785986686335395
1773291479932,-0.0044785986686335395
